024 008 24O 22370.838 168.383 7.016
024 009 24F 22358.817 179.111 7.463
024 010 24Ne 22344.795 191.84 7.993
024 011 24Na 22341.817 193.524 8.064
024 012 24Mg 22335.791 198.257 8.261
024 013 24Al 22349.156 183.598 7.65
024 014 24Si 22359.457 172.004 7.167
025 009 25F 23294.021 183.472 7.339
025 010 25Ne 23280.132 196.068 7.843
025 011 25Na 23272.372 202.535 8.101
025 012 25Mg 23268.026 205.588 8.224
025 013 25Al 23271.791 200.529 8.021
025 014 25Si 23284.02 187.006 7.48
026 009 26F 24232.515 184.543 7.098
026 010 26Ne 24214.164 201.601 7.754
026 011 26Na 24206.361 208.111 8.004
026 012 26Mg 24196.498 216.681 8.334
026 013 26Al 24199.991 211.894 8.15
026 014 26Si 24204.545 206.047 7.925
027 009 27F 25170.669 185.955 6.887
027 010 27Ne 25152.298 203.032 7.52
027 011 27Na 25139.2 214.837 7.957
027 012 27Mg 25129.62 223.124 8.264
027 013 27Al 25126.499 224.952 8.332
027 014 27Si 25130.8 219.357 8.124
027 015 27P 25141.956 206.908 7.663
028 010 28Ne 26087.962 206.934 7.39
028 011 28Na 26075.222 218.38 7.799
028 012 28Mg 26060.682 231.627 8.272
028 013 28Al 26058.339 232.677 8.31
028 014 28Si 26053.186 236.537 8.448
028 015 28P 26067.008 221.421 7.908
028 016 28S 26077.726 209.41 7.479
029 010 29Ne 27026.276 208.185 7.179
029 011 29Na 27010.37 222.798 7.683
029 012 29Mg 26996.575 235.299 8.114
029 013 29Al 26988.468 242.113 8.349
029 014 29Si 26984.277 245.011 8.449
029 015 29P 26988.709 239.286 8.251
029 016 29S 27001.99 224.711 7.749
030 010 30Ne 27962.81 211.216 7.041
030 011 30Na 27947.56 225.173 7.506
030 012 30Mg 27929.777 241.663 8.055
030 013 30Al 27922.305 247.841 8.261
030 014 30Si 27913.233 255.62 8.521
030 015 30P 27916.955 250.605 8.354
030 016 30S 27922.581 243.685 8.123
031 011 31Na 28883.343 228.955 7.386
031 012 31Mg 28866.965 244.04 7.872
031 013 31Al 28854.717 254.994 8.226
031 014 31Si 28846.211 262.207 8.458
031 015 31P 28844.209 262.917 8.481
031 016 31S 28849.094 256.738 8.282
031 017 31Cl 28860.557 243.981 7.87
032 011 32Na 29821.247 230.616 7.207
032 012 32Mg 29800.721 249.849 7.808
032 013 32Al 29790.105 259.172 8.099
032 014 32Si 29776.574 271.41 8.482
032 015 32P 29775.838 270.852 8.464
032 016 32S 29773.617 271.781 8.493
032 017 32Cl 29785.791 258.312 8.072
032 018 32Ar 29796.41 246.4 7.7
033 011 33Na 30758.571 232.858 7.056
033 012 33Mg 30738.064 252.071 7.639
033 013 33Al 30724.129 264.713 8.022
033 014 33Si 30711.655 275.894 8.36
033 015 33P 30705.3 280.956 8.514
033 016 33S 30704.54 280.422 8.498
033 017 33Cl 30709.612 274.057 8.305
033 018 33Ar 30720.72 261.656 7.929
034 012 34Mg 31673.474 256.227 7.536
034 013 34Al 31661.223 267.184 7.858
034 014 34Si 31643.685 283.429 8.336
034 015 34P 31638.573 287.248 8.448
034 016 34S 31632.689 291.839 8.584
034 017 34Cl 31637.67 285.565 8.399
034 018 34Ar 31643.221 278.72 8.198
035 013 35Al 32595.517 272.456 7.784
035 014 35Si 32580.776 285.903 8.169
035 015 35P 32569.768 295.619 8.446
035 016 35S 32565.268 298.825 8.538
035 017 35Cl 32564.59 298.21 8.52
035 018 35Ar 32570.045 291.461 8.327
035 019 35K 32581.412 278.801 7.966
036 013 36Al 33532.921 274.617 7.628
036 014 36Si 33514.15 292.095 8.114
036 015 36P 33505.868 299.083 8.308
036 016 36S 33494.944 308.714 8.575
036 017 36Cl 33495.576 306.79 8.522
036 018 36Ar 33494.355 306.717 8.52
036 019 36K 33506.649 293.129 8.142
036 020 36Ca 33517.124 281.361 7.816
037 013 37Al 34468.585 278.518 7.528
037 014 37Si 34451.544 294.266 7.953
037 015 37P 34438.623 305.894 8.267
037 016 37S 34430.206 313.018 8.46
037 017 37Cl 34424.83 317.101 8.57
037 018 37Ar 34425.133 315.504 8.527
037 019 37K 34430.769 308.575 8.34
037 020 37Ca 34441.897 296.154 8.004
038 013 38Al 35406.18 280.49 7.381
038 014 38Si 35385.549 299.827 7.89
038 015 38P 35374.348 309.735 8.151
038 016 38S 35361.736 321.054 8.449
038 017 38Cl 35358.287 323.208 8.505
038 018 38Ar 35352.86 327.343 8.614
038 019 38K 35358.263 320.646 8.438
038 020 38Ca 35364.494 313.122 8.24
039 013 39Al 36343.024 283.211 7.262
039 014 39Si 36323.043 301.899 7.741
039 015 39P 36307.732 315.916 8.1
039 016 39S 36296.931 325.424 8.344
039 017 39Cl 36289.779 331.282 8.494
039 018 39Ar 36285.827 333.941 8.563
039 019 39K 36284.751 333.724 8.557
039 020 39Ca 36290.772 326.409 8.369
039 021 39Sc 36303.368 312.52 8.013
040 014 40Si 37258.077 306.43 7.661
040 015 40P 37243.986 319.228 7.981
040 016 40S 37228.715 333.205 8.33
040 017 40Cl 37223.514 337.113 8.428
040 018 40Ar 37215.523 343.811 8.595
040 019 40K 37216.516 341.524 8.538
040 020 40Ca 37214.694 342.052 8.551
040 021 40Sc 37228.506 326.947 8.174
040 022 40Ti 37239.669 314.491 7.862
041 014 41Si 38197.661 306.411 7.473
041 015 41P 38178.31 324.469 7.914
041 016 41S 38164.059 337.427 8.23
041 017 41Cl 38155.258 344.934 8.413
041 018 41Ar 38148.989 349.91 8.534
041 019 41K 38145.986 351.619 8.576
041 020 41Ca 38145.897 350.415 8.547
041 021 41Sc 38151.881 343.137 8.369
042 015 42P 39116.024 326.32 7.77
042 016 42S 39096.893 344.158 8.194
042 017 42Cl 39089.152 350.606 8.348
042 018 42Ar 39079.128 359.336 8.556
042 019 42K 39078.018 359.153 8.551
042 020 42Ca 39073.981 361.896 8.617
042 021 42Sc 39079.896 354.688 8.445
042 022 42Ti 39086.385 346.906 8.26
043 015 43P 40052.348 329.562 7.664
043 016 43S 40034.097 346.519 8.059
043 017 43Cl 40021.386 357.937 8.324
043 018 43Ar 40013.035 364.995 8.488
043 019 43K 40007.941 368.795 8.577
043 020 43Ca 40005.614 369.829 8.601
043 021 43Sc 40007.324 366.826 8.531
043 022 43Ti 40013.68 359.176 8.353
044 016 44S 40968.441 351.741 7.994
044 017 44Cl 40956.82 362.068 8.229
044 018 44Ar 40943.865 373.729 8.494
044 019 44K 40940.218 376.084 8.547
044 020 44Ca 40934.048 380.96 8.658
044 021 44Sc 40937.189 376.525 8.557
044 022 44Ti 40936.946 375.475 8.534
044 023 44V 40949.864 361.264 8.211
045 016 45S 41905.805 353.942 7.865
045 017 45Cl 41890.184 368.27 8.184
045 018 45Ar 41878.262 378.898 8.42
045 019 45K 41870.914 384.953 8.555
045 020 45Ca 41866.199 388.375 8.631
045 021 45Sc 41865.432 387.848 8.619
045 022 45Ti 41866.983 385.004 8.556
045 023 45V 41873.598 377.096 8.38
045 024 45Cr 41885.997 363.403 8.076
046 017 46Cl 42825.328 372.691 8.102
046 018 46Ar 42809.807 386.919 8.411
046 019 46K 42803.598 391.834 8.518
046 020 46Ca 42795.37 398.769 8.669
046 021 46Sc 42796.237 396.609 8.622
046 022 46Ti 42793.359 398.193 8.656
046 023 46V 42799.899 390.36 8.486
046 024 46Cr 42806.987 381.979 8.304
047 018 47Ar 43745.111 391.18 8.323
047 019 47K 43734.814 400.184 8.515
047 020 47Ca 43727.659 406.045 8.639
047 021 47Sc 43725.156 407.255 8.665
047 022 47Ti 43724.044 407.073 8.661
047 023 47V 43726.464 403.36 8.582
047 024 47Cr 43733.397 395.134 8.407
048 019 48K 44669.88 404.683 8.431
048 020 48Ca 44657.279 415.991 8.666
048 021 48Sc 44656.486 415.49 8.656
048 022 48Ti 44651.983 418.7 8.723
048 023 48V 44655.484 413.905 8.623
048 024 48Cr 44656.63 411.466 8.572
048 025 48Mn 44669.618 397.185 8.275
049 019 49K 45603.178 410.95 8.387
049 020 49Ca 45591.698 421.137 8.595
049 021 49Sc 45585.924 425.618 8.686
049 022 49Ti 45583.406 426.842 8.711
049 023 49V 45583.497 425.458 8.683
049 024 49Cr 45585.612 422.049 8.613
049 025 49Mn 45592.816 413.552 8.44
050 019 50K 46539.642 414.052 8.281
050 020 50Ca 46524.91 427.49 8.55
050 021 50Sc 46519.433 431.674 8.633
050 022 50Ti 46512.032 437.781 8.756
050 023 50V 46513.726 434.794 8.696
050 024 50Cr 46512.177 435.049 8.701
050 025 50Mn 46519.299 426.634 8.533
050 026 50Fe 46526.935 417.705 8.354
051 020 51Ca 47460.115 431.851 8.468
051 021 51Sc 47452.246 438.426 8.597
051 022 51Ti 47445.225 444.154 8.709
051 023 51V 47442.24 445.845 8.742
051 024 51Cr 47442.482 444.31 8.712
051 025 51Mn 47445.178 440.32 8.634
051 026 51Fe 47452.687 431.519 8.461
052 020 52Ca 48394.959 436.572 8.396
052 021 52Sc 48386.598 443.639 8.532
052 022 52Ti 48376.982 451.962 8.692
052 023 52V 48374.494 453.156 8.715
052 024 52Cr 48370.008 456.349 8.776
052 025 52Mn 48374.208 450.856 8.67
052 026 52Fe 48376.071 447.7 8.61
053 022 53Ti 49311.111 457.398 8.63
053 023 53V 49305.581 461.635 8.71
053 024 53Cr 49301.634 464.289 8.76
053 025 53Mn 49301.72 462.909 8.734
053 026 53Fe 49304.951 458.384 8.649
053 027 53Co 49312.741 449.302 8.477
054 021 54Sc 50255.726 453.642 8.401
054 022 54Ti 50243.845 464.23 8.597
054 023 54V 50239.033 467.748 8.662
054 024 54Cr 50231.48 474.008 8.778
054 025 54Mn 50232.346 471.848 8.738
054 026 54Fe 50231.138 471.763 8.736
054 027 54Co 50238.87 462.738 8.569
054 028 54Ni 50247.159 453.156 8.392
055 021 55Sc 51191.86 457.073 8.31
055 022 55Ti 51179.259 468.381 8.516
055 023 55V 51171.268 475.079 8.638
055 024 55Cr 51164.799 480.254 8.732
055 025 55Mn 51161.685 482.075 8.765
055 026 55Fe 51161.405 481.061 8.747
055 027 55Co 51164.346 476.827 8.67
055 028 55Ni 51172.527 467.353 8.497
056 022 56Ti 52113.483 473.722 8.459
056 023 56V 52105.832 480.08 8.573
056 024 56Cr 52096.12 488.499 8.723
056 025 56Mn 52093.98 489.345 8.738
056 026 56Fe 52089.773 492.258 8.79
056 027 56Co 52093.828 486.91 8.695
056 028 56Ni 52095.453 483.992 8.643
057 022 57Ti 53050.377 476.394 8.358
057 023 57V 53039.216 486.261 8.531
057 024 57Cr 53030.371 493.813 8.663
057 025 57Mn 53024.897 497.994 8.737
057 026 57Fe 53021.693 499.905 8.77
057 027 57Co 53022.018 498.286 8.742
057 028 57Ni 53024.769 494.242 8.671
057 029 57Cu 53033.03 484.687 8.503
058 023 58V 53974.69 490.353 8.454
058 024 58Cr 53962.559 501.19 8.641
058 025 58Mn 53957.968 504.488 8.698
058 026 58Fe 53951.213 509.949 8.792
058 027 58Co 53953.01 506.859 8.739
058 028 58Ni 53952.117 506.459 8.732
058 029 58Cu 53960.172 497.111 8.571
058 030 58Zn 53969.023 486.966 8.396
059 023 59V 54909.324 495.284 8.395
059 024 59Cr 54897.993 505.322 8.565
059 025 59Mn 54889.892 512.129 8.68
059 026 59Fe 54884.198 516.53 8.755
059 027 59Co 54882.121 517.313 8.768
059 028 59Ni 54882.683 515.458 8.737
059 029 59Cu 54886.971 509.877 8.642
059 030 59Zn 54895.557 499.998 8.475
060 023 60V 55845.308 498.865 8.314
060 024 60Cr 55830.877 512.003 8.533
060 025 60Mn 55823.686 517.901 8.632
060 026 60Fe 55814.943 525.35 8.756
060 027 60Co 55814.195 524.805 8.747
060 028 60Ni 55810.861 526.846 8.781
060 029 60Cu 55816.478 519.935 8.666
060 030 60Zn 55820.123 514.997 8.583
061 024 61Cr 56766.691 515.754 8.455
061 025 61Mn 56756.8 524.352 8.596
061 026 61Fe 56748.928 530.931 8.704
061 027 61Co 56744.439 534.126 8.756
061 028 61Ni 56742.606 534.666 8.765
061 029 61Cu 56744.332 531.646 8.716
061 030 61Zn 56749.46 525.225 8.61
061 031 61Ga 56758.204 515.188 8.446
062 024 62Cr 57699.955 522.056 8.42
062 025 62Mn 57691.814 528.903 8.531
062 026 62Fe 57680.442 538.982 8.693
062 027 62Co 57677.4 540.731 8.721
062 028 62Ni 57671.575 545.262 8.795
062 029 62Cu 57675.012 540.532 8.718
062 030 62Zn 57676.128 538.123 8.679
062 031 62Ga 57684.788 528.169 8.519
063 025 63Mn 58624.998 535.285 8.497
063 026 63Fe 58615.287 543.702 8.63
063 027 63Co 58608.486 549.21 8.718
063 028 63Ni 58604.302 552.1 8.763
063 029 63Cu 58603.724 551.385 8.752
063 030 63Zn 58606.58 547.236 8.686
063 031 63Ga 58611.735 540.788 8.584
064 025 64Mn 59560.222 539.626 8.432
064 026 64Fe 59547.561 550.994 8.609
064 027 64Co 59542.027 555.234 8.676
064 028 64Ni 59534.21 561.758 8.777
064 029 64Cu 59535.374 559.301 8.739
064 030 64Zn 59534.283 559.098 8.736
064 031 64Ga 59540.942 551.146 8.612
064 032 64Ge 59544.915 545.88 8.529
065 025 65Mn 60493.666 545.747 8.396
065 026 65Fe 60482.945 555.175 8.541
065 027 65Co 60474.144 562.683 8.657
065 028 65Ni 60467.677 567.856 8.736
065 029 65Cu 60465.028 569.212 8.757
065 030 65Zn 60465.869 567.077 8.724
065 031 65Ga 60468.613 563.04 8.662
065 032 65Ge 60474.349 556.011 8.554
066 026 66Fe 61415.749 561.936 8.514
066 027 66Co 61408.698 567.694 8.601
066 028 66Ni 61398.291 576.808 8.74
066 029 66Cu 61397.528 576.278 8.731
066 030 66Zn 61394.375 578.136 8.76
066 031 66Ga 61399.04 572.179 8.669
066 032 66Ge 61400.633 569.292 8.626
066 033 66As 61410.242 558.39 8.46
067 026 67Fe 62351.123 566.128 8.45
067 027 67Co 62341.242 574.715 8.578
067 028 67Ni 62332.048 582.616 8.696
067 029 67Cu 62327.961 585.409 8.737
067 030 67Zn 62326.889 585.189 8.734
067 031 67Ga 62327.378 583.406 8.708
067 032 67Ge 62331.089 578.402 8.633
067 033 67As 62336.586 571.611 8.532
068 026 68Fe 63285.177 571.639 8.406
068 027 68Co 63276.446 579.077 8.516
068 028 68Ni 63263.821 590.408 8.682
068 029 68Cu 63261.207 591.729 8.702
068 030 68Zn 63256.256 595.387 8.756
068 031 68Ga 63258.666 591.683 8.701
068 032 68Ge 63258.261 590.795 8.688
068 033 68As 63265.83 581.933 8.558
068 034 68Se 63270.009 576.46 8.477
069 027 69Co 64209.29 585.798 8.49
069 028 69Ni 64198.8 594.995 8.623
069 029 69Cu 64192.532 599.969 8.695
069 030 69Zn 64189.339 601.869 8.723
069 031 69Ga 64187.918 601.996 8.725
069 032 69Ge 64189.634 598.987 8.681
069 033 69As 64193.134 594.194 8.612
069 034 69Se 64199.413 586.622 8.502
070 027 70Co 65145.144 589.509 8.422
070 028 70Ni 65131.123 602.237 8.603
070 029 70Cu 65126.786 605.281 8.647
070 030 70Zn 65119.686 611.087 8.73
070 031 70Ga 65119.83 609.65 8.709
070 032 70Ge 65117.666 610.521 8.722
070 033 70As 65123.378 603.515 8.622
070 034 70Se 65125.157 600.443 8.578
071 027 71Co 66078.408 595.811 8.392
071 028 71Ni 66066.567 606.358 8.54
071 029 71Cu 66058.545 613.087 8.635
071 030 71Zn 66053.418 616.921 8.689
071 031 71Ga 66050.094 618.951 8.718
071 032 71Ge 66049.815 617.937 8.703
071 033 71As 66051.318 615.141 8.664
071 034 71Se 66055.581 609.584 8.586
071 035 71Br 66061.13 602.742 8.489
071 036 71Kr 66070.759 591.82 8.335
072 028 72Ni 66999.321 613.169 8.516
072 029 72Cu 66992.967 618.23 8.587
072 030 72Zn 66984.108 625.796 8.692
072 031 72Ga 66983.139 625.472 8.687
072 032 72Ge 66978.631 628.686 8.732
072 033 72As 66982.476 623.548 8.66
072 034 72Se 66982.301 622.429 8.645
072 035 72Br 66990.664 612.773 8.511
072 036 72Kr 66995.232 606.912 8.429
073 029 73Cu 67925.257 625.505 8.569
073 030 73Zn 67918.323 631.146 8.646
073 031 73Ga 67913.523 634.653 8.694
073 032 73Ge 67911.413 635.469 8.705
073 033 73As 67911.243 634.346 8.69
073 034 73Se 67913.471 630.825 8.641
073 035 73Br 67917.548 625.454 8.568
073 036 73Kr 67924.115 617.594 8.46
074 029 74Cu 68859.732 630.596 8.522
074 030 74Zn 68849.517 639.517 8.642
074 031 74Ga 68846.666 641.075 8.663
074 032 74Ge 68840.783 645.665 8.725
074 033 74As 68842.834 642.32 8.68
074 034 74Se 68840.97 642.891 8.688
074 035 74Br 68847.366 635.202 8.584
074 036 74Kr 68849.83 631.445 8.533
074 037 74Rb 68859.733 620.248 8.382
075 029 75Cu 69793.112 636.781 8.49
075 030 75Zn 69784.251 644.349 8.591
075 031 75Ga 69777.745 649.561 8.661
075 032 75Ge 69773.843 652.171 8.696
075 033 75As 69772.156 652.564 8.701
075 034 75Se 69772.508 650.918 8.679
075 035 75Br 69775.027 647.106 8.628
075 036 75Kr 69779.331 641.509 8.553
075 037 75Rb 69785.922 633.624 8.448
075 038 75Sr 69796.013 622.24 8.297
076 029 76Cu 70727.75 641.708 8.444
076 030 76Zn 70716.075 652.09 8.58
076 031 76Ga 70711.407 655.464 8.625
076 032 76Ge 70703.98 661.598 8.705
076 033 76As 70704.393 659.893 8.683
076 034 76Se 70700.919 662.073 8.711
076 035 76Br 70705.371 656.327 8.636
076 036 76Kr 70706.135 654.27 8.609
076 037 76Rb 70714.158 644.954 8.486
076 038 76Sr 70719.887 637.931 8.394
077 030 77Zn 71650.989 656.741 8.529
077 031 77Ga 71643.206 663.231 8.613
077 032 77Ge 71637.473 667.671 8.671
077 033 77As 71634.259 669.591 8.696
077 034 77Se 71633.065 669.492 8.695
077 035 77Br 71633.919 667.345 8.667
077 036 77Kr 71636.474 663.497 8.617
077 037 77Rb 71641.307 657.37 8.537
077 038 77Sr 71647.817 649.567 8.436
078 030 78Zn 72583.863 663.433 8.506
078 031 78Ga 72576.985 669.017 8.577
078 032 78Ge 72568.319 676.39 8.672
078 033 78As 72566.853 676.563 8.674
078 034 78Se 72562.133 679.99 8.718
078 035 78Br 72565.196 675.633 8.662
078 036 78Kr 72563.957 675.578 8.661
078 037 78Rb 72570.69 667.552 8.558
078 038 78Sr 72573.941 663.008 8.5
079 031 79Ga 73509.676 675.892 8.556
079 032 79Ge 73502.185 682.089 8.634
079 033 79As 73497.527 685.454 8.677
079 034 79Se 73494.735 686.952 8.696
079 035 79Br 73494.074 686.321 8.688
079 036 79Kr 73495.188 683.913 8.657
079 037 79Rb 73498.317 679.491 8.601
079 038 79Sr 73503.132 673.382 8.524
079 039 79Y 73509.738 665.483 8.424
080 030 80Zn 74452.351 674.075 8.426
080 031 80Ga 74444.54 680.593 8.507
080 032 80Ge 74433.654 690.186 8.627
080 033 80As 74430.499 692.047 8.651
080 034 80Se 74424.387 696.866 8.711
080 035 80Br 74425.747 694.213 8.678
080 036 80Kr 74423.233 695.434 8.693
080 037 80Rb 74428.441 688.932 8.612
080 038 80Sr 74429.795 686.285 8.579
080 039 80Y 74438.372 676.414 8.455
080 040 80Zr 74443.561 669.932 8.374
081 031 81Ga 75377.194 687.504 8.488
081 032 81Ge 75368.363 695.042 8.581
081 033 81As 75361.619 700.493 8.648
081 034 81Se 75357.252 703.567 8.686
081 035 81Br 75355.155 704.37 8.696
081 036 81Kr 75354.925 703.307 8.683
081 037 81Rb 75356.653 700.285 8.645
081 038 81Sr 75360.069 695.576 8.587
081 039 81Y 75365.066 689.286 8.51
081 040 81Zr 75372.085 680.973 8.407
082 032 82Ge 76300.537 702.433 8.566
082 033 82As 76295.326 706.351 8.614
082 034 82Se 76287.541 712.843 8.693
082 035 82Br 76287.128 711.963 8.682
082 036 82Kr 76283.524 714.274 8.711
082 037 82Rb 76287.414 709.09 8.647
082 038 82Sr 76287.083 708.127 8.636
082 039 82Y 76294.39 699.527 8.531
083 033 83As 77227.26 713.982 8.602
083 034 83Se 77221.288 718.661 8.659
083 035 83Br 77217.109 721.547 8.693
083 036 83Kr 77215.625 721.737 8.696
083 037 83Rb 77216.021 720.048 8.675
083 038 83Sr 77217.79 716.986 8.638
083 039 83Y 77221.744 711.738 8.575
083 040 83Zr 77227.103 705.086 8.495
083 041 83Nb 77234.092 696.804 8.395
084 034 84Se 78152.171 727.343 8.659
084 035 84Br 78149.813 728.408 8.672
084 036 84Kr 78144.67 732.258 8.717
084 037 84Rb 78146.84 728.794 8.676
084 038 84Sr 78145.435 728.906 8.677
084 039 84Y 78151.408 721.64 8.591
085 034 85Se 79087.189 731.891 8.61
085 035 85Br 79080.496 737.29 8.674
085 036 85Kr 79077.115 739.378 8.699
085 037 85Rb 79075.917 739.283 8.697
085 038 85Sr 79076.471 737.436 8.676
085 039 85Y 79079.22 733.393 8.628
085 040 85Zr 79083.401 727.919 8.564
085 041 85Nb 79088.89 721.136 8.484
086 034 86Se 80020.57 738.075 8.582
086 035 86Br 80014.96 742.392 8.632
086 036 86Kr 80006.824 749.235 8.712
086 037 86Rb 80006.831 747.934 8.697
086 038 86Sr 80004.544 748.928 8.708
086 039 86Y 80009.272 742.906 8.638
086 040 86Zr 80010.245 740.64 8.612
086 041 86Nb 80017.704 731.888 8.51
086 042 86Mo 80022.463 725.835 8.44
087 034 87Se 80956.025 742.185 8.531
087 035 87Br 80948.237 748.68 8.606
087 036 87Kr 80940.874 754.75 8.675
087 037 87Rb 80936.474 757.856 8.711
087 038 87Sr 80935.681 757.356 8.705
087 039 87Y 80937.031 754.712 8.675
087 040 87Zr 80940.191 750.259 8.624
087 041 87Nb 80944.848 744.309 8.555
087 042 87Mo 80950.827 737.037 8.472
088 034 88Se 81890.219 747.557 8.495
088 035 88Br 81882.858 753.624 8.564
088 036 88Kr 81873.385 761.804 8.657
088 037 88Rb 81869.957 763.939 8.681
088 038 88Sr 81864.133 768.469 8.733
088 039 88Y 81867.245 764.064 8.683
088 040 88Zr 81867.41 762.606 8.666
088 041 88Nb 81874.452 754.27 8.571
088 042 88Mo 81877.311 750.118 8.524
089 035 89Br 82816.512 759.536 8.534
089 036 89Kr 82807.841 766.913 8.617
089 037 89Rb 82802.347 771.114 8.664
089 038 89Sr 82797.34 774.828 8.706
089 039 89Y 82795.336 775.538 8.714
089 040 89Zr 82797.658 771.923 8.673
089 041 89Nb 82801.366 766.922 8.617
089 042 89Mo 82806.501 760.493 8.545
090 035 90Br 83751.956 763.657 8.485
090 036 90Kr 83741.095 773.225 8.591
090 037 90Rb 83736.192 776.834 8.631
090 038 90Sr 83729.102 782.631 8.696
090 039 90Y 83728.045 782.395 8.693
090 040 90Zr 83725.254 783.893 8.71
090 041 90Nb 83730.854 776.999 8.633
090 042 90Mo 83732.832 773.728 8.597
090 043 90Tc 83741.278 763.988 8.489
091 035 91Br 84686.56 768.618 8.446
091 036 91Kr 84676.249 777.636 8.545
091 037 91Rb 84669.303 783.289 8.608
091 038 91Sr 84662.892 788.406 8.664
091 039 91Y 84659.681 790.324 8.685
091 040 91Zr 84657.625 791.087 8.693
091 041 91Nb 84658.372 789.046 8.671
091 042 91Mo 84662.289 783.836 8.614
091 043 91Tc 84668.002 776.83 8.537
092 035 92Br 85622.984 771.76 8.389
